mid,bid_px_1,bid_sz_1,ask_px_1,ask_sz_1,bid_px_2,bid_sz_2,ask_px_2,ask_sz_2,bid_px_3,bid_sz_3,ask_px_3,ask_sz_3
99.71116,99.70615875244141,6.0,99.7161587524414,1.0,99.6961587524414,7.0,99.7261587524414,1.0,99.6861587524414,9.0,99.73615875244141,8.0
99.63907,99.62906860351562,9.0,99.64906860351563,8.0,99.61906860351561,2.0,99.65906860351564,7.0,99.60906860351561,4.0,99.66906860351564,8.0
99.6045,99.58949981689453,9.0,99.61949981689453,5.0,99.57949981689453,2.0,99.62949981689454,2.0,99.56949981689452,2.0,99.63949981689454,9.0
99.595726,99.58572601318359,4.0,99.6057260131836,5.0,99.57572601318358,2.0,99.6157260131836,6.0,99.56572601318358,4.0,99.62572601318361,8.0
99.56369,99.55869018554688,9.0,99.56869018554687,1.0,99.54869018554687,4.0,99.57869018554688,4.0,99.53869018554687,7.0,99.58869018554688,6.0
99.58503,99.58002960205079,5.0,99.59002960205078,5.0,99.57002960205078,5.0,99.60002960205078,1.0,99.56002960205078,2.0,99.61002960205079,5.0
99.6447,99.63969909667969,5.0,99.64969909667968,2.0,99.62969909667969,7.0,99.65969909667969,2.0,99.61969909667968,6.0,99.6696990966797,8.0
99.60953,99.59952758789062,2.0,99.61952758789063,1.0,99.58952758789061,4.0,99.62952758789064,2.0,99.57952758789061,8.0,99.63952758789064,9.0
99.5845,99.56950317382812,9.0,99.59950317382813,6.0,99.55950317382812,3.0,99.60950317382813,5.0,99.54950317382811,3.0,99.61950317382814,8.0
99.59154,99.58153747558593,4.0,99.60153747558594,7.0,99.57153747558593,4.0,99.61153747558595,4.0,99.56153747558592,3.0,99.62153747558595,1.0
99.63967,99.6346713256836,4.0,99.64467132568359,9.0,99.6246713256836,3.0,99.6546713256836,6.0,99.61467132568359,3.0,99.6646713256836,3.0
99.603134,99.59813415527344,6.0,99.60813415527343,6.0,99.58813415527344,4.0,99.61813415527344,5.0,99.57813415527343,5.0,99.62813415527344,3.0
99.61057,99.5955728149414,5.0,99.6255728149414,1.0,99.5855728149414,5.0,99.63557281494141,4.0,99.5755728149414,8.0,99.64557281494142,3.0
99.665,99.65000091552734,6.0,99.68000091552734,2.0,99.64000091552734,4.0,99.69000091552735,8.0,99.63000091552733,3.0,99.70000091552735,7.0
99.61561,99.60060821533203,7.0,99.63060821533203,1.0,99.59060821533203,4.0,99.64060821533204,4.0,99.58060821533202,4.0,99.65060821533204,8.0
99.577324,99.57232391357422,5.0,99.58232391357421,9.0,99.56232391357422,8.0,99.59232391357422,6.0,99.55232391357421,9.0,99.60232391357422,4.0
99.564674,99.5546743774414,5.0,99.57467437744141,1.0,99.5446743774414,1.0,99.58467437744142,9.0,99.53467437744139,2.0,99.59467437744142,4.0
99.549126,99.53912567138671,6.0,99.55912567138672,5.0,99.52912567138671,9.0,99.56912567138673,8.0,99.5191256713867,9.0,99.57912567138673,6.0
99.573395,99.55839477539062,6.0,99.58839477539063,5.0,99.54839477539062,8.0,99.59839477539063,8.0,99.53839477539061,1.0,99.60839477539064,9.0
99.58061,99.56561218261719,9.0,99.59561218261719,7.0,99.55561218261718,9.0,99.6056121826172,3.0,99.54561218261718,2.0,99.6156121826172,2.0
99.52759,99.522587890625,2.0,99.532587890625,4.0,99.512587890625,2.0,99.542587890625,2.0,99.502587890625,5.0,99.552587890625,8.0
99.54298,99.53797637939454,5.0,99.54797637939453,6.0,99.52797637939453,7.0,99.55797637939453,1.0,99.51797637939453,7.0,99.56797637939454,1.0
99.52573,99.52072631835938,3.0,99.53072631835937,8.0,99.51072631835937,2.0,99.54072631835938,8.0,99.50072631835937,9.0,99.55072631835938,9.0
99.56378,99.55878173828125,1.0,99.56878173828125,2.0,99.54878173828125,7.0,99.57878173828125,2.0,99.53878173828124,6.0,99.58878173828126,4.0
99.54504,99.53003631591797,6.0,99.56003631591797,6.0,99.52003631591796,8.0,99.57003631591797,9.0,99.51003631591796,4.0,99.58003631591798,5.0
99.526024,99.51602386474609,8.0,99.5360238647461,5.0,99.50602386474608,4.0,99.5460238647461,8.0,99.49602386474608,9.0,99.55602386474611,6.0
99.542175,99.53717529296875,3.0,99.54717529296875,5.0,99.52717529296875,7.0,99.55717529296875,7.0,99.51717529296874,8.0,99.56717529296876,1.0
99.564964,99.55496429443359,7.0,99.5749642944336,9.0,99.54496429443358,2.0,99.5849642944336,8.0,99.53496429443358,1.0,99.59496429443361,2.0
99.57835,99.5633462524414,8.0,99.5933462524414,9.0,99.5533462524414,6.0,99.60334625244141,6.0,99.5433462524414,5.0,99.61334625244142,5.0
99.52799,99.51799224853515,3.0,99.53799224853516,8.0,99.50799224853515,4.0,99.54799224853517,6.0,99.49799224853514,7.0,99.55799224853517,5.0
99.54406,99.53405975341796,1.0,99.55405975341797,3.0,99.52405975341796,5.0,99.56405975341798,4.0,99.51405975341795,9.0,99.57405975341798,9.0
99.51317,99.49816833496094,4.0,99.52816833496094,1.0,99.48816833496093,7.0,99.53816833496094,8.0,99.47816833496093,5.0,99.54816833496095,8.0
99.520195,99.50519500732422,5.0,99.53519500732422,2.0,99.49519500732421,1.0,99.54519500732422,7.0,99.48519500732421,6.0,99.55519500732423,2.0
99.477684,99.4726840209961,9.0,99.48268402099609,3.0,99.4626840209961,3.0,99.4926840209961,6.0,99.45268402099609,4.0,99.5026840209961,9.0
99.491005,99.47600494384766,4.0,99.50600494384766,3.0,99.46600494384765,8.0,99.51600494384766,6.0,99.45600494384765,9.0,99.52600494384767,4.0
99.466934,99.46193420410157,9.0,99.47193420410156,3.0,99.45193420410156,8.0,99.48193420410156,7.0,99.44193420410156,3.0,99.49193420410157,7.0
99.42866,99.42365753173829,4.0,99.43365753173828,4.0,99.41365753173828,6.0,99.44365753173828,5.0,99.40365753173828,6.0,99.45365753173829,5.0
99.44995,99.434951171875,2.0,99.464951171875,7.0,99.424951171875,1.0,99.474951171875,1.0,99.41495117187499,7.0,99.48495117187501,2.0
99.45716,99.44216094970703,2.0,99.47216094970703,2.0,99.43216094970703,9.0,99.48216094970704,2.0,99.42216094970702,9.0,99.49216094970704,4.0
99.43884,99.4238427734375,9.0,99.4538427734375,2.0,99.4138427734375,3.0,99.4638427734375,6.0,99.40384277343749,8.0,99.47384277343751,2.0
99.48213,99.47713195800782,4.0,99.48713195800781,2.0,99.46713195800781,3.0,99.49713195800781,2.0,99.4571319580078,8.0,99.50713195800782,8.0
99.46898,99.46397888183594,5.0,99.47397888183593,6.0,99.45397888183594,6.0,99.48397888183594,9.0,99.44397888183593,6.0,99.49397888183594,7.0
99.46994,99.46494018554688,1.0,99.47494018554687,6.0,99.45494018554687,9.0,99.48494018554688,4.0,99.44494018554687,6.0,99.49494018554688,2.0
99.47796,99.46795867919921,7.0,99.48795867919922,6.0,99.45795867919921,2.0,99.49795867919923,8.0,99.4479586791992,9.0,99.50795867919923,5.0
99.45947,99.44947265625,5.0,99.46947265625,8.0,99.43947265624999,5.0,99.47947265625001,1.0,99.42947265624998,1.0,99.48947265625002,8.0
99.473526,99.45852600097656,7.0,99.48852600097656,2.0,99.44852600097656,2.0,99.49852600097657,4.0,99.43852600097655,3.0,99.50852600097657,4.0
99.45761,99.44761108398437,3.0,99.46761108398438,2.0,99.43761108398436,4.0,99.47761108398439,7.0,99.42761108398436,6.0,99.48761108398439,3.0
99.44533,99.44032775878907,6.0,99.45032775878906,2.0,99.43032775878906,8.0,99.46032775878906,8.0,99.42032775878906,1.0,99.47032775878907,9.0
99.48598,99.48097717285157,5.0,99.49097717285156,7.0,99.47097717285156,3.0,99.50097717285156,2.0,99.46097717285156,1.0,99.51097717285157,7.0
99.45492,99.44991790771485,5.0,99.45991790771484,4.0,99.43991790771484,9.0,99.46991790771484,9.0,99.42991790771484,8.0,99.47991790771485,7.0
99.382935,99.3729345703125,4.0,99.3929345703125,2.0,99.36293457031249,9.0,99.40293457031251,4.0,99.35293457031248,4.0,99.41293457031252,2.0
99.43096,99.42596160888672,6.0,99.43596160888671,4.0,99.41596160888672,6.0,99.44596160888672,2.0,99.40596160888671,1.0,99.45596160888672,8.0
99.507,99.49700378417968,4.0,99.51700378417969,3.0,99.48700378417968,6.0,99.5270037841797,6.0,99.47700378417967,4.0,99.5370037841797,9.0
99.49491,99.47991119384766,2.0,99.50991119384766,6.0,99.46991119384765,9.0,99.51991119384766,5.0,99.45991119384765,1.0,99.52991119384767,2.0
99.437096,99.42209564208984,9.0,99.45209564208984,2.0,99.41209564208984,5.0,99.46209564208985,5.0,99.40209564208983,3.0,99.47209564208985,6.0
99.42783,99.4128335571289,3.0,99.4428335571289,1.0,99.4028335571289,4.0,99.45283355712891,3.0,99.3928335571289,7.0,99.46283355712892,5.0
99.4193,99.41429626464844,4.0,99.42429626464843,7.0,99.40429626464844,5.0,99.43429626464844,6.0,99.39429626464843,3.0,99.44429626464844,3.0
99.413635,99.40863525390625,1.0,99.41863525390625,1.0,99.39863525390625,6.0,99.42863525390625,2.0,99.38863525390624,6.0,99.43863525390626,9.0
99.380424,99.36542449951172,6.0,99.39542449951172,2.0,99.35542449951171,5.0,99.40542449951172,9.0,99.34542449951171,4.0,99.41542449951173,8.0
99.397705,99.382705078125,3.0,99.412705078125,2.0,99.372705078125,1.0,99.422705078125,3.0,99.36270507812499,3.0,99.43270507812501,6.0
99.413345,99.40334533691406,5.0,99.42334533691407,7.0,99.39334533691405,7.0,99.43334533691407,7.0,99.38334533691405,9.0,99.44334533691408,4.0
99.368774,99.3537744140625,4.0,99.3837744140625,2.0,99.3437744140625,2.0,99.3937744140625,1.0,99.33377441406249,9.0,99.40377441406251,2.0
99.38962,99.37461791992187,8.0,99.40461791992188,4.0,99.36461791992187,9.0,99.41461791992188,9.0,99.35461791992186,9.0,99.42461791992189,5.0
99.45083,99.4458285522461,1.0,99.45582855224609,8.0,99.4358285522461,8.0,99.4658285522461,5.0,99.42582855224609,1.0,99.4758285522461,8.0
99.455956,99.4509555053711,5.0,99.46095550537109,6.0,99.4409555053711,2.0,99.4709555053711,1.0,99.43095550537109,1.0,99.4809555053711,9.0
99.44589,99.43089233398437,4.0,99.46089233398438,4.0,99.42089233398437,4.0,99.47089233398438,4.0,99.41089233398436,5.0,99.48089233398439,4.0
99.44166,99.43165802001953,4.0,99.45165802001954,6.0,99.42165802001952,9.0,99.46165802001954,2.0,99.41165802001952,1.0,99.47165802001955,5.0
99.46001,99.45500671386719,3.0,99.46500671386718,8.0,99.44500671386719,4.0,99.47500671386719,5.0,99.43500671386718,7.0,99.4850067138672,2.0
99.40837,99.39837097167968,1.0,99.41837097167969,5.0,99.38837097167968,3.0,99.4283709716797,9.0,99.37837097167967,3.0,99.4383709716797,2.0
99.41327,99.40826904296875,2.0,99.41826904296875,2.0,99.39826904296875,3.0,99.42826904296875,7.0,99.38826904296874,8.0,99.43826904296876,8.0
99.40163,99.38662658691406,9.0,99.41662658691406,5.0,99.37662658691406,4.0,99.42662658691407,6.0,99.36662658691405,3.0,99.43662658691407,6.0
99.456726,99.44172607421875,2.0,99.47172607421875,7.0,99.43172607421874,9.0,99.48172607421876,5.0,99.42172607421874,4.0,99.49172607421876,3.0
99.45153,99.44653045654297,3.0,99.45653045654296,7.0,99.43653045654297,5.0,99.46653045654297,2.0,99.42653045654296,5.0,99.47653045654297,8.0
99.5013,99.49629699707032,1.0,99.50629699707031,9.0,99.48629699707031,7.0,99.51629699707031,6.0,99.4762969970703,9.0,99.52629699707032,6.0
99.468346,99.45834564208984,2.0,99.47834564208985,8.0,99.44834564208983,7.0,99.48834564208985,3.0,99.43834564208983,7.0,99.49834564208986,7.0
99.48587,99.48087036132813,2.0,99.49087036132812,6.0,99.47087036132812,6.0,99.50087036132813,6.0,99.46087036132812,4.0,99.51087036132813,8.0
99.49541,99.48540710449218,2.0,99.50540710449219,2.0,99.47540710449218,8.0,99.5154071044922,7.0,99.46540710449217,5.0,99.5254071044922,2.0
99.46947,99.46446716308594,2.0,99.47446716308593,1.0,99.45446716308594,5.0,99.48446716308594,2.0,99.44446716308593,2.0,99.49446716308594,3.0
99.47476,99.45976196289062,5.0,99.48976196289063,2.0,99.44976196289062,7.0,99.49976196289063,5.0,99.43976196289061,2.0,99.50976196289064,7.0
99.51094,99.49594055175781,5.0,99.52594055175781,2.0,99.4859405517578,3.0,99.53594055175782,6.0,99.4759405517578,9.0,99.54594055175782,9.0
99.501274,99.48627410888672,8.0,99.51627410888672,6.0,99.47627410888671,6.0,99.52627410888672,7.0,99.46627410888671,7.0,99.53627410888673,6.0
99.45077,99.44576751708985,8.0,99.45576751708984,1.0,99.43576751708984,4.0,99.46576751708984,4.0,99.42576751708984,9.0,99.47576751708985,1.0
99.45025,99.44024871826171,4.0,99.46024871826172,1.0,99.43024871826171,3.0,99.47024871826173,4.0,99.4202487182617,9.0,99.48024871826173,4.0
99.423325,99.40832458496094,7.0,99.43832458496094,8.0,99.39832458496093,8.0,99.44832458496094,7.0,99.38832458496093,7.0,99.45832458496095,2.0
99.41311,99.3981088256836,1.0,99.4281088256836,7.0,99.38810882568359,6.0,99.4381088256836,7.0,99.37810882568358,6.0,99.4481088256836,4.0
99.410675,99.40067504882812,6.0,99.42067504882813,5.0,99.39067504882811,4.0,99.43067504882814,5.0,99.38067504882811,5.0,99.44067504882814,3.0
99.35981,99.34980987548828,3.0,99.36980987548829,3.0,99.33980987548827,4.0,99.37980987548829,1.0,99.32980987548827,6.0,99.3898098754883,7.0
99.31165,99.29665313720703,3.0,99.32665313720703,5.0,99.28665313720703,5.0,99.33665313720704,7.0,99.27665313720702,6.0,99.34665313720704,8.0
99.32601,99.31101165771484,2.0,99.34101165771484,4.0,99.30101165771484,6.0,99.35101165771485,5.0,99.29101165771483,5.0,99.36101165771485,2.0
99.31044,99.30044006347656,7.0,99.32044006347657,1.0,99.29044006347655,6.0,99.33044006347657,9.0,99.28044006347655,6.0,99.34044006347658,9.0
99.234024,99.22402404785156,1.0,99.24402404785157,7.0,99.21402404785155,2.0,99.25402404785157,1.0,99.20402404785155,2.0,99.26402404785158,9.0
99.25739,99.24239288330078,3.0,99.27239288330078,6.0,99.23239288330078,4.0,99.28239288330079,2.0,99.22239288330077,9.0,99.29239288330079,8.0
99.2655,99.2555029296875,4.0,99.2755029296875,8.0,99.24550292968749,5.0,99.28550292968751,4.0,99.23550292968748,4.0,99.29550292968752,5.0
99.24424,99.2342398071289,1.0,99.25423980712891,5.0,99.2242398071289,4.0,99.26423980712892,3.0,99.21423980712889,4.0,99.27423980712892,4.0
99.20504,99.19503997802734,9.0,99.21503997802735,5.0,99.18503997802733,5.0,99.22503997802735,3.0,99.17503997802733,9.0,99.23503997802736,1.0
99.22991,99.21991180419921,2.0,99.23991180419922,7.0,99.20991180419921,4.0,99.24991180419923,3.0,99.1999118041992,1.0,99.25991180419923,8.0
99.24031,99.23031066894531,3.0,99.25031066894532,8.0,99.2203106689453,1.0,99.26031066894532,5.0,99.2103106689453,2.0,99.27031066894533,2.0
99.31125,99.30624877929688,2.0,99.31624877929687,9.0,99.29624877929687,5.0,99.32624877929688,9.0,99.28624877929687,3.0,99.33624877929688,7.0
99.32377,99.31876861572266,1.0,99.32876861572265,1.0,99.30876861572266,9.0,99.33876861572266,7.0,99.29876861572265,7.0,99.34876861572266,9.0
99.33532,99.33031951904297,7.0,99.34031951904296,5.0,99.32031951904297,5.0,99.35031951904297,6.0,99.31031951904296,5.0,99.36031951904297,1.0
99.330345,99.3253451538086,5.0,99.33534515380859,6.0,99.3153451538086,7.0,99.3453451538086,6.0,99.30534515380859,2.0,99.3553451538086,4.0
99.35468,99.34468292236328,9.0,99.36468292236329,5.0,99.33468292236327,6.0,99.37468292236329,7.0,99.32468292236327,4.0,99.3846829223633,9.0
99.373314,99.3583139038086,8.0,99.3883139038086,7.0,99.34831390380859,6.0,99.3983139038086,1.0,99.33831390380858,6.0,99.4083139038086,2.0
99.41063,99.40062927246093,7.0,99.42062927246094,5.0,99.39062927246093,3.0,99.43062927246095,1.0,99.38062927246092,7.0,99.44062927246095,7.0
99.39508,99.38508056640624,7.0,99.40508056640626,8.0,99.37508056640624,5.0,99.41508056640626,1.0,99.36508056640623,8.0,99.42508056640627,5.0
99.3821,99.3671029663086,9.0,99.3971029663086,4.0,99.35710296630859,6.0,99.4071029663086,1.0,99.34710296630858,8.0,99.4171029663086,1.0
99.36781,99.35781311035156,4.0,99.37781311035157,1.0,99.34781311035155,5.0,99.38781311035157,9.0,99.33781311035155,2.0,99.39781311035158,3.0
99.39139,99.38638793945313,2.0,99.39638793945312,3.0,99.37638793945312,6.0,99.40638793945313,8.0,99.36638793945312,7.0,99.41638793945313,7.0
99.436066,99.42106567382812,4.0,99.45106567382813,9.0,99.41106567382812,2.0,99.46106567382813,7.0,99.40106567382811,1.0,99.47106567382814,7.0
99.42238,99.41737854003907,2.0,99.42737854003906,4.0,99.40737854003906,7.0,99.43737854003906,1.0,99.39737854003906,3.0,99.44737854003907,4.0
99.409706,99.39470611572266,9.0,99.42470611572266,6.0,99.38470611572265,5.0,99.43470611572266,4.0,99.37470611572265,8.0,99.44470611572267,1.0
99.419075,99.41407501220704,2.0,99.42407501220703,3.0,99.40407501220703,5.0,99.43407501220703,9.0,99.39407501220703,6.0,99.44407501220704,4.0
99.41174,99.4067431640625,6.0,99.4167431640625,3.0,99.3967431640625,9.0,99.4267431640625,5.0,99.3867431640625,5.0,99.4367431640625,9.0
99.44014,99.43513977050782,5.0,99.44513977050781,5.0,99.42513977050781,3.0,99.45513977050781,1.0,99.4151397705078,3.0,99.46513977050782,2.0
99.37296,99.35796295166016,1.0,99.38796295166016,3.0,99.34796295166015,8.0,99.39796295166016,6.0,99.33796295166015,7.0,99.40796295166017,7.0
99.34832,99.34332000732422,6.0,99.35332000732421,2.0,99.33332000732422,6.0,99.36332000732422,7.0,99.32332000732421,8.0,99.37332000732422,9.0
99.325,99.31999694824219,3.0,99.32999694824218,5.0,99.30999694824219,3.0,99.33999694824219,6.0,99.29999694824218,8.0,99.3499969482422,3.0
99.25586,99.240859375,8.0,99.270859375,9.0,99.230859375,1.0,99.280859375,3.0,99.22085937499999,2.0,99.29085937500001,2.0
99.227165,99.22216522216797,4.0,99.23216522216796,1.0,99.21216522216797,3.0,99.24216522216797,9.0,99.20216522216796,8.0,99.25216522216797,9.0
99.19992,99.19492065429688,6.0,99.20492065429687,6.0,99.18492065429687,2.0,99.21492065429688,9.0,99.17492065429687,4.0,99.22492065429688,9.0
99.19394,99.18893920898438,6.0,99.19893920898437,2.0,99.17893920898437,9.0,99.20893920898438,6.0,99.16893920898437,1.0,99.21893920898438,2.0
99.22706,99.21705841064453,1.0,99.23705841064454,1.0,99.20705841064452,9.0,99.24705841064454,9.0,99.19705841064452,5.0,99.25705841064455,9.0
99.219765,99.20976470947265,1.0,99.22976470947266,7.0,99.19976470947265,1.0,99.23976470947267,8.0,99.18976470947264,4.0,99.24976470947267,2.0
99.18908,99.18407928466797,7.0,99.19407928466796,8.0,99.17407928466797,6.0,99.20407928466797,2.0,99.16407928466796,9.0,99.21407928466797,8.0
99.187386,99.17738555908203,5.0,99.19738555908204,9.0,99.16738555908202,4.0,99.20738555908204,1.0,99.15738555908202,2.0,99.21738555908205,6.0
99.218605,99.2036050415039,7.0,99.2336050415039,6.0,99.1936050415039,3.0,99.24360504150391,4.0,99.1836050415039,1.0,99.25360504150392,4.0
99.18955,99.1795523071289,9.0,99.19955230712891,9.0,99.1695523071289,8.0,99.20955230712892,1.0,99.15955230712889,8.0,99.21955230712892,2.0
99.16246,99.15246032714843,9.0,99.17246032714844,8.0,99.14246032714843,6.0,99.18246032714845,3.0,99.13246032714842,5.0,99.19246032714845,7.0
99.17908,99.1690771484375,4.0,99.1890771484375,4.0,99.15907714843749,6.0,99.19907714843751,1.0,99.14907714843748,9.0,99.20907714843752,1.0
99.172485,99.1574853515625,1.0,99.1874853515625,5.0,99.1474853515625,4.0,99.1974853515625,6.0,99.13748535156249,4.0,99.20748535156251,9.0
99.19175,99.18674957275391,9.0,99.1967495727539,7.0,99.1767495727539,8.0,99.2067495727539,2.0,99.1667495727539,1.0,99.21674957275391,4.0
99.19134,99.18633758544922,8.0,99.19633758544921,9.0,99.17633758544922,4.0,99.20633758544922,7.0,99.16633758544921,1.0,99.21633758544922,7.0
99.21222,99.20721923828125,7.0,99.21721923828125,4.0,99.19721923828125,4.0,99.22721923828125,3.0,99.18721923828124,4.0,99.23721923828126,8.0
99.18141,99.16641174316406,4.0,99.19641174316406,3.0,99.15641174316406,5.0,99.20641174316407,7.0,99.14641174316405,2.0,99.21641174316407,7.0
99.18105,99.1660531616211,8.0,99.1960531616211,5.0,99.15605316162109,3.0,99.2060531616211,3.0,99.14605316162108,7.0,99.2160531616211,5.0
99.17478,99.16978179931641,7.0,99.1797817993164,2.0,99.1597817993164,9.0,99.1897817993164,4.0,99.1497817993164,4.0,99.19978179931641,1.0
99.13861,99.13361083984375,9.0,99.14361083984375,5.0,99.12361083984375,9.0,99.15361083984375,9.0,99.11361083984374,1.0,99.16361083984376,4.0
99.09211,99.07710968017578,5.0,99.10710968017578,5.0,99.06710968017578,6.0,99.11710968017579,7.0,99.05710968017577,9.0,99.12710968017579,8.0
99.112495,99.10249542236328,6.0,99.12249542236329,4.0,99.09249542236327,2.0,99.13249542236329,7.0,99.08249542236327,1.0,99.1424954223633,7.0
99.10206,99.09205841064453,8.0,99.11205841064454,9.0,99.08205841064452,5.0,99.12205841064454,6.0,99.07205841064452,5.0,99.13205841064455,4.0
99.07166,99.06666290283204,1.0,99.07666290283203,7.0,99.05666290283203,9.0,99.08666290283203,1.0,99.04666290283203,3.0,99.09666290283204,6.0
99.06881,99.05380950927734,7.0,99.08380950927734,7.0,99.04380950927734,1.0,99.09380950927735,3.0,99.03380950927733,5.0,99.10380950927735,1.0
99.10233,99.09233306884765,4.0,99.11233306884766,9.0,99.08233306884765,3.0,99.12233306884767,9.0,99.07233306884764,7.0,99.13233306884767,7.0
99.03452,99.0195230102539,8.0,99.0495230102539,3.0,99.0095230102539,4.0,99.05952301025391,5.0,98.9995230102539,9.0,99.06952301025392,1.0
98.99006,98.98005889892578,2.0,99.00005889892579,2.0,98.97005889892577,7.0,99.01005889892579,2.0,98.96005889892577,8.0,99.0200588989258,9.0
98.962654,98.94765411376953,2.0,98.97765411376953,2.0,98.93765411376953,4.0,98.98765411376954,5.0,98.92765411376952,8.0,98.99765411376954,4.0
99.006035,99.00103485107422,9.0,99.01103485107421,9.0,98.99103485107422,6.0,99.02103485107422,7.0,98.98103485107421,9.0,99.03103485107422,5.0
99.01443,99.0094271850586,6.0,99.01942718505859,5.0,98.9994271850586,8.0,99.0294271850586,7.0,98.98942718505859,5.0,99.0394271850586,4.0
99.03722,99.02721618652343,6.0,99.04721618652344,6.0,99.01721618652343,5.0,99.05721618652345,5.0,99.00721618652342,9.0,99.06721618652345,3.0
99.00334,98.99834167480469,8.0,99.00834167480468,9.0,98.98834167480469,6.0,99.01834167480469,4.0,98.97834167480468,4.0,99.0283416748047,5.0
98.97009,98.9650927734375,5.0,98.9750927734375,3.0,98.9550927734375,3.0,98.9850927734375,6.0,98.9450927734375,9.0,98.9950927734375,2.0
98.98339,98.96839080810547,5.0,98.99839080810547,9.0,98.95839080810546,4.0,99.00839080810547,9.0,98.94839080810546,6.0,99.01839080810548,7.0
98.985115,98.97511505126953,5.0,98.99511505126954,5.0,98.96511505126952,8.0,99.00511505126954,8.0,98.95511505126952,1.0,99.01511505126955,7.0
99.00141,98.98641143798828,7.0,99.01641143798828,5.0,98.97641143798828,4.0,99.02641143798829,7.0,98.96641143798827,6.0,99.03641143798829,4.0
98.99584,98.98584197998046,4.0,99.00584197998047,1.0,98.97584197998046,1.0,99.01584197998048,1.0,98.96584197998045,4.0,99.02584197998048,5.0
99.0041,98.99409698486328,9.0,99.01409698486329,3.0,98.98409698486327,4.0,99.02409698486329,3.0,98.97409698486327,3.0,99.0340969848633,6.0
99.0088,99.00379669189454,3.0,99.01379669189453,7.0,98.99379669189453,8.0,99.02379669189453,2.0,98.98379669189453,2.0,99.03379669189454,3.0
99.0319,99.02189849853515,9.0,99.04189849853516,2.0,99.01189849853515,1.0,99.05189849853517,5.0,99.00189849853514,9.0,99.06189849853517,5.0
99.05587,99.04087005615234,6.0,99.07087005615234,1.0,99.03087005615234,4.0,99.08087005615235,7.0,99.02087005615233,5.0,99.09087005615235,2.0
99.00774,99.00273620605469,6.0,99.01273620605468,5.0,98.99273620605469,6.0,99.02273620605469,4.0,98.98273620605468,4.0,99.0327362060547,6.0
98.94099,98.93598663330079,4.0,98.94598663330078,4.0,98.92598663330078,8.0,98.95598663330078,7.0,98.91598663330078,4.0,98.96598663330079,3.0
98.97072,98.96571838378907,2.0,98.97571838378906,3.0,98.95571838378906,7.0,98.98571838378906,1.0,98.94571838378906,1.0,98.99571838378907,5.0
99.00599,99.00098907470704,8.0,99.01098907470703,7.0,98.99098907470703,7.0,99.02098907470703,5.0,98.98098907470703,4.0,99.03098907470704,4.0
98.97567,98.97066986083985,6.0,98.98066986083984,8.0,98.96066986083984,3.0,98.99066986083984,1.0,98.95066986083984,6.0,99.00066986083985,4.0
98.92045,98.90544830322266,8.0,98.93544830322266,9.0,98.89544830322265,4.0,98.94544830322266,9.0,98.88544830322265,2.0,98.95544830322267,4.0
98.923386,98.91838562011719,9.0,98.92838562011718,6.0,98.90838562011719,4.0,98.93838562011719,2.0,98.89838562011718,8.0,98.9483856201172,6.0
98.95101,98.93601165771484,4.0,98.96601165771484,2.0,98.92601165771484,4.0,98.97601165771485,6.0,98.91601165771483,3.0,98.98601165771485,1.0
99.00437,98.9893716430664,5.0,99.0193716430664,4.0,98.9793716430664,5.0,99.02937164306641,7.0,98.9693716430664,1.0,99.03937164306642,4.0
99.01971,99.01470672607422,1.0,99.02470672607421,1.0,99.00470672607422,4.0,99.03470672607422,5.0,98.99470672607421,5.0,99.04470672607422,8.0
99.00867,98.9986669921875,6.0,99.0186669921875,8.0,98.98866699218749,6.0,99.02866699218751,9.0,98.97866699218748,2.0,99.03866699218752,8.0
98.98214,98.96713958740234,6.0,98.99713958740234,1.0,98.95713958740234,5.0,99.00713958740235,8.0,98.94713958740233,6.0,99.01713958740235,1.0
98.982475,98.97747528076172,6.0,98.98747528076171,8.0,98.96747528076172,5.0,98.99747528076172,8.0,98.95747528076171,8.0,99.00747528076172,3.0
98.973595,98.96859466552735,9.0,98.97859466552734,6.0,98.95859466552734,8.0,98.98859466552734,9.0,98.94859466552734,4.0,98.99859466552735,1.0
98.94345,98.92845092773437,6.0,98.95845092773438,2.0,98.91845092773437,5.0,98.96845092773438,1.0,98.90845092773436,3.0,98.97845092773439,4.0
99.004265,98.99426483154296,6.0,99.01426483154297,8.0,98.98426483154296,4.0,99.02426483154298,7.0,98.97426483154295,9.0,99.03426483154298,7.0
99.05729,99.05228912353516,7.0,99.06228912353515,3.0,99.04228912353516,5.0,99.07228912353516,6.0,99.03228912353515,3.0,99.08228912353516,1.0
99.09105,99.07604919433594,7.0,99.10604919433594,2.0,99.06604919433593,4.0,99.11604919433594,3.0,99.05604919433593,9.0,99.12604919433595,9.0
99.063675,99.04867492675781,4.0,99.07867492675781,1.0,99.0386749267578,3.0,99.08867492675782,1.0,99.0286749267578,8.0,99.09867492675782,1.0
99.08908,99.07408081054687,9.0,99.10408081054688,3.0,99.06408081054687,7.0,99.11408081054688,8.0,99.05408081054686,4.0,99.12408081054689,5.0
99.1081,99.10310089111329,4.0,99.11310089111328,8.0,99.09310089111328,6.0,99.12310089111328,2.0,99.08310089111328,5.0,99.13310089111329,7.0
